SITE_XN_ROUTE,Time_Window,SPEED
32612,AM Peak,16
32612,AM Peak,20.8
32612,AM Peak,21.7
32612,AM Peak,19.7
32612,AM Peak,16.5
32612,AM Peak,16.6
32612,AM Peak,17.7
32612,AM Peak,16.6
32612,AM Peak,24.3
32612,AM Peak,23.9
32612,AM Peak,20.2
32612,AM Peak,14.9
32612,AM Peak,23.9
32612,AM Peak,21.9
32612,AM Peak,22.2
32612,AM Peak,11.2
32612,AM Peak,20
32612,AM Peak,16.9
32612,AM Peak,7.9
32612,AM Peak,9.8
32612,AM Peak,11.7
32612,AM Peak,21.3
32612,AM Peak,24.2
32612,AM Peak,25.7
32612,AM Peak,17.6
32612,AM Peak,22.3
32612,AM Peak,25.9
32612,AM Peak,14.9
32612,AM Peak,25.8
32612,AM Peak,18.1
32612,AM Peak,17.6
32612,AM Peak,28
32612,AM Peak,16.2
32612,AM Peak,15.4
32612,AM Peak,22.7
32612,AM Peak,17.5
32612,AM Peak,16.3
32612,AM Peak,18
32612,AM Peak,24
32612,AM Peak,26.6
32612,AM Peak,17.3
32612,AM Peak,17.7
32612,AM Peak,25.3
32612,AM Peak,19.6
32612,AM Peak,4.5
32612,AM Peak,17.1
32612,AM Peak,5.2
32612,AM Peak,25.8
32612,AM Peak,18.9
32612,AM Peak,26.3
32612,AM Peak,24.6
32612,AM Peak,13.9
32612,AM Peak,21.4
32612,AM Peak,22.1
32612,AM Peak,17.2
32612,AM Peak,15.3
32612,AM Peak,20.1
32612,AM Peak,23.2
32612,AM Peak,5.6
32612,AM Peak,16.5
32612,AM Peak,21.3
32612,AM Peak,12.8
32612,AM Peak,19.5
32612,AM Peak,23.2
32612,AM Peak,23.8
32612,AM Peak,16.2
32612,AM Peak,30.3
32612,AM Peak,21.8
32612,AM Peak,23
32612,AM Peak,23.6
32612,AM Peak,16.2
32612,AM Peak,19
32612,AM Peak,15.4
32612,AM Peak,20.9
32612,AM Peak,20.2
32612,AM Peak,23.4
32612,AM Peak,17.9
32612,AM Peak,15.5
32612,AM Peak,20
32612,AM Peak,21.5
32612,AM Peak,17.6
32612,AM Peak,21.1
32612,AM Peak,20.3
32612,AM Peak,16.8
32612,AM Peak,24.6
32612,AM Peak,22.9
32612,AM Peak,18.4
32612,AM Peak,24.6
32612,AM Peak,4.2
32612,AM Peak,20.3
32612,AM Peak,18.8
32612,AM Peak,20
32612,AM Peak,22.3
32612,AM Peak,24.9
32612,AM Peak,15.3
32612,AM Peak,19.3
32612,AM Peak,17.2
32612,AM Peak,17.6
32612,AM Peak,25.5
32612,AM Peak,20.3
32612,AM Peak,19.3
32612,AM Peak,10.4
32612,AM Peak,14.5
32612,AM Peak,21.9
32612,AM Peak,17
32612,AM Peak,24.4
32612,AM Peak,20.7
32612,AM Peak,20
32612,AM Peak,26.2
32612,AM Peak,22.8
32612,AM Peak,17.9
32612,AM Peak,24.6
32612,AM Peak,20.1
32612,AM Peak,28.2
32612,AM Peak,20.9
32612,AM Peak,16.9
32612,AM Peak,20
32612,AM Peak,16.1
32612,AM Peak,15.2
32612,AM Peak,16.8
32612,AM Peak,25.3
32612,AM Peak,20.2
32612,AM Peak,17.8
32612,AM Peak,21.2
32612,AM Peak,24.3
32612,AM Peak,14.1
32612,AM Peak,16.3
32612,AM Peak,20.2
32612,AM Peak,17.1
32612,AM Peak,20.6
32612,AM Peak,15.4
32612,AM Peak,19
32612,AM Peak,14.5
32612,AM Peak,22.3
32612,AM Peak,23.5
32612,AM Peak,15.3
32612,AM Peak,16.3
32612,AM Peak,4.4
32612,AM Peak,24.1
32612,AM Peak,28.9
32612,AM Peak,19
32612,AM Peak,17.3
32612,AM Peak,16.6
32612,AM Peak,24.2
32612,AM Peak,17.6
32612,AM Peak,17.9
32612,AM Peak,24.7
32612,AM Peak,21.6
32612,AM Peak,20.8
32612,AM Peak,20.5
32612,AM Peak,21.1
32612,AM Peak,21.9
32612,AM Peak,16.2
32612,AM Peak,17.4
32612,AM Peak,18.6
32612,AM Peak,17.5
32612,AM Peak,15.2
32612,AM Peak,17.2
32612,AM Peak,21.7
32612,AM Peak,16.4
32612,AM Peak,4.1
32612,AM Peak,15.3
32612,AM Peak,21.5
32612,AM Peak,13.2
32612,AM Peak,20.1
32612,AM Peak,21.1
32612,AM Peak,18.8
32612,AM Peak,23
32612,AM Peak,21.5
32612,AM Peak,17.5
32612,AM Peak,25.1
32612,AM Peak,17.6
32612,AM Peak,16.3
32612,AM Peak,19.6
32612,AM Peak,22
32612,AM Peak,20.1
32612,AM Peak,24.8
32612,AM Peak,25.8
32612,AM Peak,14.8
32612,AM Peak,17.3
32612,AM Peak,22.2
32612,AM Peak,29
32612,AM Peak,13.8
32612,AM Peak,19
32612,AM Peak,18.4
32612,AM Peak,17.3
32612,AM Peak,13.9
32612,AM Peak,21.4
32612,AM Peak,23
32612,AM Peak,22.7
32612,AM Peak,19.4
32612,AM Peak,21.3
32612,AM Peak,22
32612,AM Peak,22.9
32612,AM Peak,14.2
32612,AM Peak,17
32612,AM Peak,20.2
32612,AM Peak,17.4
32612,AM Peak,16.9
32612,AM Peak,21.5
32612,AM Peak,20.7
32612,AM Peak,26.8
32612,AM Peak,22.4
32612,AM Peak,18
32612,AM Peak,23
32612,AM Peak,19.7
32612,AM Peak,21.2
32612,AM Peak,17.4
32612,AM Peak,16.5
32612,AM Peak,22.5
32612,AM Peak,21.1
32612,AM Peak,21.1
32612,AM Peak,16
32612,AM Peak,4.6
32612,AM Peak,14.7
32612,AM Peak,21.4
32612,AM Peak,19.7
32612,AM Peak,19.6
32612,AM Peak,24.5
32612,AM Peak,19.4
32612,AM Peak,22.1
32612,AM Peak,19.7
32612,AM Peak,18
32612,AM Peak,15.7
32612,AM Peak,31.3
32612,AM Peak,22
32612,AM Peak,25.3
32612,AM Peak,15.3
32612,AM Peak,19.1
32612,AM Peak,18.7
32612,AM Peak,16.5
32612,AM Peak,14.7
32612,AM Peak,21.2
32612,AM Peak,15.5
32612,AM Peak,18.7
32612,AM Peak,20.9
32612,AM Peak,20.8
32612,AM Peak,24.6
32612,AM Peak,17.3
32612,AM Peak,15.4
32612,AM Peak,24.3
32612,AM Peak,21.5
32612,AM Peak,17.1
32612,AM Peak,18.8
32612,AM Peak,16.9
32612,AM Peak,18.5
32612,AM Peak,19.1
32612,AM Peak,29
32612,AM Peak,22.3
32612,AM Peak,22.9
32612,AM Peak,19.7
32612,AM Peak,18.4
32612,AM Peak,24.4
32612,AM Peak,18.1
32612,AM Peak,15.5
32612,AM Peak,14.2
32612,AM Peak,14
32612,AM Peak,19.5
32612,AM Peak,25
32612,AM Peak,17.6
32612,AM Peak,22.1
32612,AM Peak,24.7
32612,AM Peak,19.3
32612,AM Peak,24.2
32612,AM Peak,19.3
32612,AM Peak,18.6
32612,AM Peak,14.8
32612,AM Peak,22.5
32612,AM Peak,27.5
32612,AM Peak,17.6
32612,AM Peak,21
32612,AM Peak,25.7
32612,AM Peak,16.4
32612,AM Peak,22.5
32612,AM Peak,21
32612,AM Peak,12.4
32612,PM Peak,14.6
32612,PM Peak,26
32612,PM Peak,18.4
32612,PM Peak,3.6
32612,PM Peak,22.8
32612,PM Peak,21.6
32612,PM Peak,12.5
32612,PM Peak,20.7
32612,PM Peak,16.2
32612,PM Peak,20.6
32612,PM Peak,16.4
32612,PM Peak,17.9
32612,PM Peak,15.9
32612,PM Peak,24.4
32612,PM Peak,17.3
32612,PM Peak,24.8
32612,PM Peak,18.2
32612,PM Peak,24.1
32612,PM Peak,20.4
32612,PM Peak,7.1
32612,PM Peak,16.7
32612,PM Peak,19.1
32612,PM Peak,29.2
32612,PM Peak,27.7
32612,PM Peak,24.4
32612,PM Peak,23.8
32612,PM Peak,21.5
32612,PM Peak,25.6
32612,PM Peak,15.7
32612,PM Peak,25.3
32612,PM Peak,17.5
32612,PM Peak,18.6
32612,PM Peak,4.2
32612,PM Peak,18.4
32612,PM Peak,24.8
32612,PM Peak,26.4
32612,PM Peak,10.4
32612,PM Peak,13.6
32612,PM Peak,13.5
32612,PM Peak,13
32612,PM Peak,17.3
32612,PM Peak,20.5
32612,PM Peak,17.3
32612,PM Peak,20.2
32612,PM Peak,25
32612,PM Peak,20.3
32612,PM Peak,18.5
32612,PM Peak,19.8
32612,PM Peak,13.4
32612,PM Peak,16.2
32612,PM Peak,17.8
32612,PM Peak,14.7
32612,PM Peak,22.8
32612,PM Peak,18.9
32612,PM Peak,23.7
32612,PM Peak,22.2
32612,PM Peak,24.6
32612,PM Peak,26.8
32612,PM Peak,26.3
32612,PM Peak,17.1
32612,PM Peak,30.6
32612,PM Peak,14.4
32612,PM Peak,18
32612,PM Peak,21.3
32612,PM Peak,29.3
32612,PM Peak,14.7
32612,PM Peak,4.5
32612,PM Peak,26.6
32612,PM Peak,21.8
32612,PM Peak,16.9
32612,PM Peak,17.7
32612,PM Peak,15.1
32612,PM Peak,18.2
32612,PM Peak,16.2
32612,PM Peak,16.7
32612,PM Peak,19.5
32612,PM Peak,22.5
32612,PM Peak,22.9
32612,PM Peak,21.3
32612,PM Peak,16.5
32612,PM Peak,15.7
32612,PM Peak,20.4
32612,PM Peak,16.1
32612,PM Peak,17.1
32612,PM Peak,14.4
32612,PM Peak,18
32612,PM Peak,3.5
32612,PM Peak,27
32612,PM Peak,25.3
32612,PM Peak,5.2
32612,PM Peak,9.4
32612,PM Peak,24.8
32612,PM Peak,18
32612,PM Peak,18.6
32612,PM Peak,23.2
32612,PM Peak,30.8
32612,PM Peak,17.7
32612,PM Peak,21
32612,PM Peak,19.7
32612,PM Peak,27.2
32612,PM Peak,4.6
32612,PM Peak,15.8
32612,PM Peak,18.8
32612,PM Peak,21.3
32612,PM Peak,25.9
32612,PM Peak,22
32612,PM Peak,19.7
32612,PM Peak,19
32612,PM Peak,25.9
32612,PM Peak,22.8
32612,PM Peak,18.5
32612,PM Peak,15.1
32612,PM Peak,16.4
32612,PM Peak,22.2
32612,PM Peak,33.1
32612,PM Peak,20.1
32612,PM Peak,23.6
32612,PM Peak,25.3
32612,PM Peak,16.4
32612,PM Peak,18.3
32612,PM Peak,19.4
32612,PM Peak,24.4
32612,PM Peak,22.4
32612,PM Peak,27.8
32612,PM Peak,28.5
32612,PM Peak,29.3
32612,PM Peak,22.8
32612,PM Peak,28.7
32612,PM Peak,17.5
32612,PM Peak,20.4
32612,PM Peak,27.1
32612,PM Peak,26.4
32612,PM Peak,13.7
32612,PM Peak,14.8
32612,PM Peak,23.7
32612,PM Peak,23.1
32612,PM Peak,18.5
32612,PM Peak,34
32612,PM Peak,16.8
32612,PM Peak,28.1
32612,PM Peak,10.1
32612,PM Peak,21.7
32612,PM Peak,25.9
32612,PM Peak,33.6
32612,PM Peak,13.1
32612,PM Peak,22.9
32612,PM Peak,14.5
32612,PM Peak,29.8
32612,PM Peak,11.2
32612,PM Peak,11.9
32612,PM Peak,15.3
32612,PM Peak,16.7
32612,PM Peak,17.8
32612,PM Peak,15.4
32612,PM Peak,14.5
32612,PM Peak,16.7
32612,PM Peak,21.7
32612,PM Peak,20.2
32612,PM Peak,18.6
32612,PM Peak,19.7
32612,PM Peak,5
32612,PM Peak,14.1
32612,PM Peak,20.3
32612,PM Peak,24.1
32612,PM Peak,20.9
32612,PM Peak,22
32612,PM Peak,23
32612,PM Peak,22.4
32612,PM Peak,18.4
32612,PM Peak,16.5
32612,PM Peak,21.1
32612,PM Peak,18.5
32612,PM Peak,14.8
32612,PM Peak,21.1
32612,PM Peak,22.5
32612,PM Peak,19.4
32612,PM Peak,20.9
32612,PM Peak,22.9
32612,PM Peak,15.2
32612,PM Peak,18.4
32612,PM Peak,21.1
32612,PM Peak,16.4
32612,PM Peak,24.3
32612,PM Peak,22.9
32612,PM Peak,21
32612,PM Peak,15.8
32612,PM Peak,16.3
32612,PM Peak,22
32612,PM Peak,22.5
32612,PM Peak,24.3
32612,PM Peak,28.3
32612,PM Peak,18.8
32612,PM Peak,21.8
32612,PM Peak,30.6
32612,PM Peak,3.7
32612,PM Peak,15.2
32612,PM Peak,12.9
32612,PM Peak,26.8
32612,PM Peak,15.1
32612,PM Peak,24.5
32612,PM Peak,10.4
32612,PM Peak,12.7
32612,PM Peak,21.1
32612,PM Peak,14.8
32612,PM Peak,14.3
32612,PM Peak,21.6
32612,PM Peak,20.9
32612,PM Peak,20.3
32612,PM Peak,15.9
32612,PM Peak,21.4
32612,PM Peak,13.9
32612,PM Peak,14.1
32612,PM Peak,17.6
32612,PM Peak,19.6
32612,PM Peak,13.4
32612,PM Peak,27.8
32612,PM Peak,26.5
32612,PM Peak,19.1
32612,PM Peak,15.4
32612,PM Peak,13.8
32612,PM Peak,16
32612,PM Peak,25.5
32612,PM Peak,25.3
32612,PM Peak,19.9
32612,PM Peak,19
32612,PM Peak,23.4
32612,PM Peak,19.2
32612,PM Peak,14.7
32612,PM Peak,24.5
32612,PM Peak,4.1
32612,PM Peak,25
32612,PM Peak,19.2
32612,PM Peak,21.6
32612,PM Peak,14.2
32612,PM Peak,13.2
32612,PM Peak,25.6
32612,PM Peak,22.5
32612,PM Peak,25.8
32612,PM Peak,20.2
32612,PM Peak,25.5
32612,PM Peak,11.2
32612,PM Peak,21
32612,PM Peak,19.6
32612,PM Peak,24.9
32612,PM Peak,25
32612,PM Peak,21.1
32612,PM Peak,19.5
32612,PM Peak,19.4
32612,PM Peak,26.9
32612,PM Peak,14.6
32612,PM Peak,12.1
32612,PM Peak,14.9
32612,PM Peak,25.5
32612,PM Peak,12.4
32612,PM Peak,18.3
32612,PM Peak,20.9
32612,PM Peak,25.1
32612,PM Peak,12.9
32612,PM Peak,16.3
32612,PM Peak,17.8
32612,PM Peak,20.3
32612,PM Peak,21.9
32612,PM Peak,26.9
32612,PM Peak,20
32612,PM Peak,15.9
32612,PM Peak,18.5
32612,PM Peak,17.5
32612,PM Peak,19.6
32612,PM Peak,18.1
32612,PM Peak,24.7
32612,PM Peak,23.9
32612,PM Peak,23.8
32612,PM Peak,13.6
32612,PM Peak,20
32612,PM Peak,18.8
32612,PM Peak,14
32612,PM Peak,18.8
32612,PM Peak,23.4
32612,PM Peak,24
32612,PM Peak,17.7
32612,PM Peak,17.9
32612,PM Peak,19
32612,PM Peak,19.2
32612,PM Peak,27.1
32612,PM Peak,20.3
32612,PM Peak,19.7
32612,PM Peak,23.4
32612,PM Peak,17.8
32612,PM Peak,15.4
32612,PM Peak,22.1
32612,PM Peak,17.9
32612,PM Peak,22.2
32612,PM Peak,15.9
32612,PM Peak,26.4
32612,PM Peak,12.9
32612,PM Peak,22
32612,PM Peak,24.9
32612,PM Peak,20.1
32612,PM Peak,13
32612,PM Peak,20.1
32612,PM Peak,21.4
32612,PM Peak,27.1
32612,PM Peak,15.6
32612,PM Peak,15.7
32612,PM Peak,24.9
32612,PM Peak,17.3
32612,PM Peak,23.1
32612,PM Peak,16.1
32612,PM Peak,23.2
32612,PM Peak,22.2
32612,PM Peak,28.7
32612,PM Peak,17.1
32612,PM Peak,18.6
32612,PM Peak,29.1
32612,PM Peak,23.5
32612,PM Peak,20.3
32612,PM Peak,19.7
32612,PM Peak,16.6
32612,PM Peak,16.2
32612,PM Peak,19.6
32612,PM Peak,21.1
32612,PM Peak,24.1
32612,PM Peak,17
32612,PM Peak,12
32612,PM Peak,15.1
32612,PM Peak,14.1
32612,PM Peak,28.3
32612,PM Peak,15.4
32612,PM Peak,25.5
32612,PM Peak,23
32612,PM Peak,23.5
32612,PM Peak,26.1
32612,PM Peak,14.2
32612,PM Peak,24.2
32612,PM Peak,19.2
32612,PM Peak,21.9
32612,PM Peak,21.8
32612,PM Peak,14.3
32612,PM Peak,23.6
32612,PM Peak,23.2
32612,PM Peak,21.5
32612,PM Peak,20.5
32612,PM Peak,21.3
32612,PM Peak,23.1
32612,PM Peak,18.7
32612,PM Peak,17.1
32612,PM Peak,22.3
32612,PM Peak,24.7
32612,PM Peak,16.4
32612,PM Peak,17.3
32612,PM Peak,20.8
32612,PM Peak,22
32612,PM Peak,24.3
32612,PM Peak,14.5
32612,PM Peak,20.1
32612,PM Peak,17.8
32612,PM Peak,15.1
32612,PM Peak,15.9
32612,PM Peak,19.1
32612,PM Peak,17.9
32612,PM Peak,24.8
32612,PM Peak,16.3
32612,PM Peak,17.6
32612,PM Peak,23.8
32612,PM Peak,16.5
32612,PM Peak,24.4
32612,PM Peak,18.1
32612,PM Peak,18.6
32612,PM Peak,19.7
32612,PM Peak,21.5
32612,PM Peak,12.5
32612,PM Peak,16.2
32612,PM Peak,16
32612,PM Peak,33.6
32612,PM Peak,21.4
32612,PM Peak,13.7
32612,PM Peak,21
32612,PM Peak,23.8
32612,PM Peak,17.7
32612,PM Peak,25.2
32612,PM Peak,18
32612,PM Peak,22.3
32612,PM Peak,12.1
32612,PM Peak,16.3
32612,PM Peak,18.7
32612,PM Peak,24.3
32612,PM Peak,16.7
32612,PM Peak,14
32612,PM Peak,25.7
32612,PM Peak,19.1
32612,PM Peak,22.7
32612,PM Peak,21
32612,PM Peak,21.2
32612,PM Peak,16.8
32612,PM Peak,20.9
32612,PM Peak,24.3
32612,PM Peak,3.2
32612,PM Peak,17.2
32612,PM Peak,22.6
32612,PM Peak,22.9
32612,PM Peak,22.6
32612,PM Peak,17.2
32612,PM Peak,19
32612,PM Peak,18.8
32612,PM Peak,30.4
32612,PM Peak,18.2
32612,PM Peak,4.2
32612,PM Peak,18.7
32612,PM Peak,19.1
32612,PM Peak,15.4
32612,PM Peak,27.3
32612,PM Peak,22
32612,PM Peak,25.9
32612,PM Peak,22.8
32612,PM Peak,10.1
32612,PM Peak,17.9
32612,PM Peak,18.7
32612,PM Peak,14.8
32612,PM Peak,21.4
32612,PM Peak,12.1
32612,PM Peak,19.1
32612,PM Peak,4.6
32612,PM Peak,25.3
32612,PM Peak,27.5
32612,PM Peak,13.5
32612,PM Peak,16.5
32612,PM Peak,17.7
32612,PM Peak,31.1
32612,PM Peak,25.1
32612,PM Peak,24.6
32612,PM Peak,13.4
32612,PM Peak,30.1
32612,PM Peak,23.7
32612,PM Peak,19.9
32612,PM Peak,19.7
32612,PM Peak,20.2
32612,PM Peak,19.7
32612,PM Peak,27.6
32612,PM Peak,17.5
32612,PM Peak,19.4
32612,PM Peak,18.3
32612,PM Peak,14.5
32612,PM Peak,4.6
32612,PM Peak,21.5
32612,PM Peak,18.5
32612,PM Peak,18.1
32612,PM Peak,12.4
32612,PM Peak,17.2
32612,PM Peak,27.8
32612,PM Peak,22.6
32612,PM Peak,24.9
32612,PM Peak,13.2
32612,PM Peak,20.4
32612,PM Peak,15
32612,PM Peak,19
32612,PM Peak,13.4
32612,PM Peak,23.1
32612,PM Peak,19.1
32612,PM Peak,23
32612,PM Peak,20.7
32612,PM Peak,4.5
32612,PM Peak,17.3
32612,PM Peak,13
32612,PM Peak,19.3
32612,PM Peak,20
32612,PM Peak,17.1
32612,PM Peak,8.6
32612,PM Peak,13.8
32612,PM Peak,20
32612,PM Peak,24
32612,PM Peak,18.8
32612,PM Peak,19.7
32612,PM Peak,24.7
32612,PM Peak,21.2
32612,PM Peak,25.1
32612,PM Peak,19.3
32612,PM Peak,25.3
32612,PM Peak,23.5
32612,PM Peak,24.1
32612,PM Peak,17.2
32612,PM Peak,16.7
32612,PM Peak,26.3
32612,PM Peak,24.2
32612,PM Peak,28.5
32612,PM Peak,28.2
32612,PM Peak,23.1
32612,PM Peak,23.5
32612,PM Peak,28.4
32612,PM Peak,25.3
32612,PM Peak,17.1
32612,PM Peak,21.4
32612,PM Peak,19.3
32612,PM Peak,17.8
32612,PM Peak,18.7
32612,PM Peak,22.3
32612,PM Peak,14.9
32612,PM Peak,12.9
32612,PM Peak,22
32612,PM Peak,12.1
32612,PM Peak,19
32615,AM Peak,23.7
32615,AM Peak,19.9
32615,AM Peak,23.4
32615,AM Peak,26.9
32615,AM Peak,18.9
32615,AM Peak,15.4
32615,AM Peak,21.2
32615,AM Peak,30.3
32615,AM Peak,32.5
32615,AM Peak,21.7
32615,AM Peak,29.2
32615,AM Peak,14.4
32615,AM Peak,26
32615,AM Peak,33.5
32615,AM Peak,24.7
32615,AM Peak,23.9
32615,AM Peak,17.3
32615,AM Peak,17.7
32615,AM Peak,25.9
32615,AM Peak,18
32615,AM Peak,22
32615,AM Peak,34.6
32615,AM Peak,17.8
32615,AM Peak,24.4
32615,AM Peak,17.3
32615,AM Peak,24.4
32615,AM Peak,24.3
32615,AM Peak,36.2
32615,AM Peak,27.5
32615,AM Peak,10.8
32615,AM Peak,28.3
32615,AM Peak,8.6
32615,AM Peak,25
32615,AM Peak,29.7
32615,AM Peak,25.7
32615,AM Peak,25.2
32615,AM Peak,20.6
32615,AM Peak,22.5
32615,AM Peak,27.5
32615,AM Peak,20.8
32615,AM Peak,22.4
32615,AM Peak,8.9
32615,AM Peak,28
32615,AM Peak,38.3
32615,AM Peak,17.1
32615,AM Peak,18.7
32615,AM Peak,28.7
32615,AM Peak,18.2
32615,AM Peak,25.6
32615,AM Peak,16.8
32615,AM Peak,10.5
32615,AM Peak,26.4
32615,AM Peak,18
32615,AM Peak,25.7
32615,AM Peak,21.6
32615,AM Peak,34.4
32615,AM Peak,13.5
32615,AM Peak,20.5
32615,AM Peak,14.5
32615,AM Peak,16.7
32615,AM Peak,18.9
32615,AM Peak,21.9
32615,AM Peak,23.1
32615,AM Peak,25.3
32615,AM Peak,31.9
32615,AM Peak,24.6
32615,AM Peak,24
32615,AM Peak,24
32615,AM Peak,26.2
32615,AM Peak,17.9
32615,AM Peak,16.9
32615,AM Peak,24
32615,AM Peak,24.8
32615,AM Peak,14.2
32615,AM Peak,21.3
32615,AM Peak,22.9
32615,AM Peak,23.7
32615,AM Peak,23.7
32615,AM Peak,20.5
32615,AM Peak,23.4
32615,AM Peak,18.3
32615,AM Peak,30.6
32615,AM Peak,28.4
32615,AM Peak,18.6
32615,AM Peak,24.5
32615,AM Peak,23.9
32615,AM Peak,21.2
32615,AM Peak,23.7
32615,AM Peak,20.8
32615,AM Peak,20.4
32615,AM Peak,21.4
32615,AM Peak,29.4
32615,AM Peak,15.7
32615,AM Peak,31.4
32615,AM Peak,25
32615,AM Peak,24.4
32615,AM Peak,15.3
32615,AM Peak,17.5
32615,AM Peak,20
32615,AM Peak,25.2
32615,AM Peak,17.9
32615,AM Peak,21.4
32615,AM Peak,27.5
32615,AM Peak,17.5
32615,AM Peak,28.7
32615,AM Peak,25.5
32615,AM Peak,26.6
32615,AM Peak,34.9
32615,AM Peak,20.8
32615,AM Peak,14.8
32615,AM Peak,35
32615,AM Peak,20.8
32615,AM Peak,30.2
32615,AM Peak,22.9
32615,AM Peak,16.1
32615,AM Peak,19.8
32615,AM Peak,24.7
32615,AM Peak,19.6
32615,AM Peak,33.1
32615,AM Peak,23.6
32615,AM Peak,27.9
32615,AM Peak,33.7
32615,AM Peak,21.5
32615,AM Peak,16.2
32615,AM Peak,10.7
32615,AM Peak,25.5
32615,AM Peak,23.9
32615,AM Peak,27.9
32615,AM Peak,27.1
32615,AM Peak,29.9
32615,AM Peak,27.6
32615,AM Peak,31.2
32615,AM Peak,20.1
32615,AM Peak,35
32615,AM Peak,24.1
32615,AM Peak,20.5
32615,AM Peak,26.1
32615,AM Peak,17.2
32615,AM Peak,21.3
32615,AM Peak,25.5
32615,AM Peak,28.3
32615,AM Peak,31.2
32615,AM Peak,23.4
32615,AM Peak,25.4
32615,AM Peak,26.6
32615,AM Peak,25.2
32615,AM Peak,20.3
32615,AM Peak,23.1
32615,AM Peak,15.8
32615,AM Peak,21
32615,AM Peak,28.7
32615,AM Peak,21.1
32615,AM Peak,23.4
32615,AM Peak,24.3
32615,AM Peak,29.9
32615,AM Peak,24.2
32615,AM Peak,9.8
32615,AM Peak,27.7
32615,AM Peak,30.9
32615,AM Peak,23
32615,AM Peak,24.2
32615,AM Peak,26.2
32615,AM Peak,21.1
32615,AM Peak,11.4
32615,AM Peak,22.4
32615,AM Peak,16.2
32615,AM Peak,25.9
32615,AM Peak,26.2
32615,AM Peak,27.1
32615,AM Peak,26.5
32615,AM Peak,16.5
32615,AM Peak,17
32615,AM Peak,22.1
32615,AM Peak,24.1
32615,AM Peak,15.3
32615,AM Peak,28.4
32615,AM Peak,33.1
32615,AM Peak,27.8
32615,AM Peak,25.6
32615,AM Peak,25.7
32615,AM Peak,29.5
32615,AM Peak,21.6
32615,AM Peak,28.3
32615,AM Peak,10
32615,AM Peak,21.7
32615,AM Peak,29.5
32615,AM Peak,16.5
32615,AM Peak,31.4
32615,AM Peak,18.2
32615,AM Peak,17.6
32615,AM Peak,29.4
32615,AM Peak,21.9
32615,AM Peak,25.8
32615,AM Peak,22.4
32615,AM Peak,18.4
32615,AM Peak,28.5
32615,AM Peak,26.3
32615,AM Peak,23.2
32615,AM Peak,22.5
32615,AM Peak,16.9
32615,AM Peak,24
32615,AM Peak,31.8
32615,AM Peak,11.7
32615,AM Peak,25.9
32615,AM Peak,30.3
32615,AM Peak,28.2
32615,AM Peak,31.6
32615,AM Peak,24.1
32615,AM Peak,22.9
32615,AM Peak,31.1
32615,AM Peak,26.1
32615,AM Peak,25.2
32615,AM Peak,20.3
32615,AM Peak,21.1
32615,AM Peak,25
32615,AM Peak,21.4
32615,AM Peak,15.6
32615,AM Peak,25.5
32615,AM Peak,29.6
32615,AM Peak,30.8
32615,AM Peak,25.6
32615,AM Peak,30.6
32615,AM Peak,20.3
32615,AM Peak,26.2
32615,AM Peak,19.8
32615,AM Peak,15.7
32615,AM Peak,25
32615,AM Peak,28.8
32615,AM Peak,14.8
32615,AM Peak,13
32615,AM Peak,29.2
32615,AM Peak,23.2
32615,AM Peak,17.7
32615,AM Peak,22.1
32615,AM Peak,12
32615,AM Peak,15.6
32615,AM Peak,27.1
32615,AM Peak,17.3
32615,AM Peak,13.7
32615,AM Peak,20.4
32615,AM Peak,21.3
32615,AM Peak,24.1
32615,AM Peak,24.5
32615,AM Peak,27
32615,AM Peak,25.4
32615,AM Peak,25.8
32615,AM Peak,33.3
32615,AM Peak,14.5
32615,AM Peak,24.1
32615,AM Peak,21.3
32615,AM Peak,31.3
32615,AM Peak,20.2
32615,AM Peak,21.7
32615,AM Peak,24.8
32615,AM Peak,24.7
32615,AM Peak,17.6
32615,AM Peak,15.2
32615,AM Peak,29.4
32615,AM Peak,25.3
32615,AM Peak,24.9
32615,AM Peak,22.4
32615,AM Peak,24.8
32615,AM Peak,29.5
32615,AM Peak,31.1
32615,AM Peak,26.7
32615,AM Peak,24.3
32615,AM Peak,30.2
32615,AM Peak,27.3
32615,AM Peak,27.4
32615,AM Peak,32.5
32615,AM Peak,24
32615,AM Peak,27
32615,AM Peak,30
32615,AM Peak,24.9
32615,AM Peak,24
32615,AM Peak,13.6
32615,AM Peak,25.8
32615,AM Peak,22.1
32615,AM Peak,33.8
32615,AM Peak,19.9
32615,AM Peak,17.5
32615,AM Peak,26.6
32615,AM Peak,21.4
32615,AM Peak,15.7
32615,AM Peak,14.3
32615,AM Peak,25.9
32615,AM Peak,31.2
32615,AM Peak,17.1
32615,AM Peak,23.1
32615,AM Peak,23.6
32615,AM Peak,27.2
32615,AM Peak,23.1
32615,AM Peak,23.6
32615,AM Peak,26.1
32615,AM Peak,29.7
32615,AM Peak,21.9
32615,AM Peak,30.3
32615,AM Peak,20.5
32615,AM Peak,19.4
32615,AM Peak,26.5
32615,AM Peak,20.4
32615,AM Peak,21.1
32615,AM Peak,23.7
32615,AM Peak,29.4
32615,AM Peak,29.4
32615,AM Peak,21.8
32615,AM Peak,26.4
32615,AM Peak,31
32615,AM Peak,21.7
32615,AM Peak,10
32615,AM Peak,4.6
32615,AM Peak,30.7
32615,AM Peak,16.6
32615,AM Peak,37.1
32615,AM Peak,19.8
